stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
stop_1_101,,"Mlynka Petla","",50.112008,19.692372,,,0,,,
stop_3_501,,"UR Balicka","",50.080863,19.865546,,,0,,,
stop_3_502,,"UR Balicka","",50.080952,19.865075,,,0,,,
stop_4_701,,"Zakliki (nz)","",50.083078,19.849841,,,0,,,
stop_5_801,,"Mydlniki","",50.084104,19.845516,,,0,,,
stop_5_802,,"Mydlniki","",50.084202,19.84541,,,0,,,
stop_5_803,,"Mydlniki","",50.085012,19.844406,,,0,,,
stop_6_901,,"Mydlniki Stawy (nz)","",50.087826,19.840522,,,0,,,
stop_6_902,,"Mydlniki Stawy (nz)","",50.087367,19.841072,,,0,,,
stop_7_1201,,"Rondo Ofiar Katynia","",50.087347,19.892792,,,0,,,
stop_7_1202,,"Rondo Ofiar Katynia","",50.086671,19.891079,,,0,,,
stop_7_1203,,"Rondo Ofiar Katynia","",50.087661,19.890808,,,0,,,
stop_7_1204,,"Rondo Ofiar Katynia","",50.088154,19.892325,,,0,,,
stop_8_1301,,"Katowicka","",50.089738,19.883723,,,0,,,
stop_8_1302,,"Katowicka","",50.090708,19.882169,,,0,,,
stop_10_1501,,"Pasternik (nz)","",50.09867,19.868155,,,0,,,
stop_10_1502,,"Pasternik (nz)","",50.097556,19.868958,,,0,,,
stop_11_1601,,"Ojcowska Dworek","",50.094431,19.882345,,,0,,,
stop_11_1602,,"Ojcowska Dworek","",50.094222,19.882509,,,0,,,
stop_12_1701,,"Ojcowska Wagroda","",50.097125,19.883196,,,0,,,
stop_12_1702,,"Ojcowska Wagroda","",50.097816,19.883439,,,0,,,
stop_13_1801,,"Ojcowska","",50.100971,19.884267,,,0,,,
stop_13_1802,,"Ojcowska","",50.100776,19.884064,,,0,,,
stop_14_1901,,"Bronowice Wielkie","",50.106029,19.88012,,,0,,,
stop_14_1902,,"Bronowice Wielkie","",50.105211,19.880879,,,0,,,
stop_15_2101,,"Tonie","",50.109707,19.885871,,,0,,,
stop_15_2102,,"Tonie","",50.109905,19.886762,,,0,,,
stop_16_2201,,"Gospodarska","",50.107791,19.903122,,,0,,,
stop_16_2202,,"Gospodarska","",50.108335,19.902602,,,0,,,
stop_17_2301,,"Tonie Skrzyzowanie","",50.11274,19.898463,,,0,,,
stop_17_2302,,"Tonie Skrzyzowanie","",50.112665,19.898364,,,0,,,
stop_18_2501,,"Tonie Katy (nz)","",50.11586,19.9013,,,0,,,
stop_18_2502,,"Tonie Katy (nz)","",50.115714,19.901105,,,0,,,
stop_19_2801,,"Os. Marszowiec","",50.118902,19.941376,,,0,,,
stop_19_2802,,"Os. Marszowiec","",50.118369,19.94161,,,0,,,
stop_20_2901,,"Witkowice","",50.108749,19.943232,,,0,,,
stop_20_2902,,"Witkowice","",50.107402,19.942317,,,0,,,
stop_20_2903,,"Witkowice","",50.108494,19.943088,,,0,,,
stop_21_3001,,"Witkowice Nowe","",50.105388,19.944002,,,0,,,
stop_21_3002,,"Witkowice Nowe","",50.104941,19.944506,,,0,,,
stop_22_3101,,"Dozynkowa","",50.102596,19.945988,,,0,,,
stop_22_3102,,"Dozynkowa","",50.10243,19.946037,,,0,,,
stop_23_3201,,"Siewna","",50.098944,19.947449,,,0,,,
stop_23_3202,,"Siewna","",50.098938,19.947394,,,0,,,
stop_24_3301,,"Siewna Wiadukt","",50.096404,19.947164,,,0,,,
stop_24_3302,,"Siewna Wiadukt","",50.095766,19.946467,,,0,,,
stop_24_3303,,"Siewna Wiadukt","",50.095977,19.947602,,,0,,,
stop_25_3401,,"Bociana","",50.094921,19.951549,,,0,,,
stop_25_3402,,"Bociana","",50.093768,19.952166,,,0,,,
stop_25_3403,,"Bociana","",50.093236,19.953161,,,0,,,
stop_26_3501,,"Gorka Narodowa","",50.092893,19.956337,,,0,,,
stop_27_3601,,"Clepardia","",50.093206,19.944849,,,0,,,
stop_27_3602,,"Clepardia","",50.09409,19.945258,,,0,,,
stop_28_3701,,"Mackiewicza","",50.090414,19.943122,,,0,,,
stop_28_3702,,"Mackiewicza","",50.090695,19.944028,,,0,,,
stop_28_3703,,"Mackiewicza","",50.089616,19.944028,,,0,,,
stop_29_3801,,"Imbramowska","",50.087563,19.948356,,,0,,,
stop_29_3802,,"Imbramowska","",50.088284,19.947211,,,0,,,
stop_30_4001,,"Chabrowa","",50.097755,19.912528,,,0,,,
stop_30_4002,,"Chabrowa","",50.098601,19.912048,,,0,,,
stop_31_4201,,"Skrajna (nz)","",50.092307,19.918204,,,0,,,
stop_31_4202,,"Skrajna (nz)","",50.092529,19.917209,,,0,,,
stop_32_4301,,"Wyki","",50.092666,19.922191,,,0,,,
stop_32_4302,,"Wyki","",50.09273,19.922296,,,0,,,
stop_33_4701,,"Pleszowska","",50.091857,19.934934,,,0,,,
stop_33_4702,,"Pleszowska","",50.091637,19.936297,,,0,,,
stop_33_4703,,"Pleszowska","",50.092305,19.93584,,,0,,,
stop_34_4801,,"Opolska Kladka","",50.091532,19.927117,,,0,,,
stop_34_4802,,"Opolska Kladka","",50.091289,19.927132,,,0,,,
stop_36_5401,,"Azory","",50.086729,19.90885,,,0,,,
stop_36_5491,,"Azory","",50.08651,19.908956,,,0,,,
stop_37_5501,,"Rozyckiego","",50.088384,19.911298,,,0,,,
stop_37_5502,,"Rozyckiego","",50.087947,19.913954,,,0,,,
stop_38_5601,,"Makowskiego","",50.087736,19.916026,,,0,,,
stop_38_5603,,"Makowskiego","",50.087647,19.917369,,,0,,,
stop_38_5604,,"Makowskiego","",50.087612,19.917334,,,0,,,
stop_39_5701,,"Stachiewicza","",50.084942,19.916331,,,0,,,
stop_42_6001,,"Wybickiego","",50.083998,19.927631,,,0,,,
stop_42_6002,,"Wybickiego","",50.083795,19.926412,,,0,,,
stop_43_6103,,"Bratyslawska","",50.082748,19.934616,,,0,,,
stop_43_6104,,"Bratyslawska","",50.08319,19.933971,,,0,,,
stop_43_6105,,"Bratyslawska","",50.084062,19.932112,,,0,,,
stop_44_6201,,"Krowoderskich Zuchow","",50.088679,19.925449,,,0,,,
stop_44_6202,,"Krowoderskich Zuchow","",50.088891,19.926243,,,0,,,
stop_45_6302,,"Krowodrza Gorka","",50.08834,19.93079,,,0,,,
stop_45_6303,,"Krowodrza Gorka","",50.088024,19.932006,,,0,,,
stop_45_6304,,"Krowodrza Gorka","",50.088423,19.931358,,,0,,,
stop_47_6501,,"Lekarska","",50.086474,19.938304,,,0,,,
stop_47_6502,,"Lekarska","",50.086809,19.938472,,,0,,,
stop_48_6701,,"Urzad Marszalkowski","",50.078857,19.922264,,,0,,,
stop_48_6702,,"Urzad Marszalkowski","",50.078779,19.922557,,,0,,,
stop_49_6801,,"Wroclawska","",50.076472,19.928002,,,0,,,
stop_49_6802,,"Wroclawska","",50.077273,19.926203,,,0,,,
stop_50_7103,,"Nowy Kleparz","",50.073671,19.937296,,,0,,,
stop_50_7104,,"Nowy Kleparz","",50.074835,19.935092,,,0,,,
stop_50_7105,,"Nowy Kleparz","",50.074224,19.936252,,,0,,,
stop_50_7106,,"Nowy Kleparz","",50.073206,19.934803,,,0,,,
stop_50_7107,,"Nowy Kleparz","",50.074899,19.936246,,,0,,,
stop_50_7108,,"Nowy Kleparz","",50.074971,19.93654,,,0,,,
stop_50_7109,,"Nowy Kleparz","",50.073764,19.934913,,,0,,,
stop_50_7110,,"Nowy Kleparz","",50.07514,19.93599,,,0,,,
stop_50_7111,,"Nowy Kleparz","",50.074224,19.936252,,,0,,,
stop_51_7301,,"Politechnika","",50.071134,19.945082,,,0,,,
stop_51_7305,,"Politechnika","",50.071071,19.944687,,,0,,,
stop_51_7306,,"Politechnika","",50.071284,19.944126,,,0,,,
stop_52_7601,,"Grottgera","",50.07189,19.930439,,,0,,,
stop_52_7602,,"Grottgera","",50.071751,19.929404,,,0,,,
stop_53_7701,,"Teatr Bagatela","",50.063134,19.93266,,,0,,,
stop_53_7702,,"Teatr Bagatela","",50.063846,19.933432,,,0,,,
stop_53_7703,,"Teatr Bagatela","",50.06375,19.93253,,,0,,,
stop_54_7801,,"Batorego","",50.06656,19.92948,,,0,,,
stop_54_7802,,"Batorego","",50.06704,19.92881,,,0,,,
stop_55_7901,,"Plac Inwalidow","",50.06883,19.92687,,,0,,,
stop_55_7902,,"Plac Inwalidow","",50.069577,19.92602,,,0,,,
stop_55_7903,,"Plac Inwalidow","",50.068681,19.925866,,,0,,,
stop_55_7904,,"Plac Inwalidow","",50.069472,19.926957,,,0,,,
stop_57_8101,,"Czarnowiejska","",50.066172,19.923052,,,0,,,
stop_57_8102,,"Czarnowiejska","",50.066574,19.922154,,,0,,,
stop_58_8202,,"Kawiory","",50.068419,19.913791,,,0,,,
stop_58_8203,,"Kawiory","",50.068372,19.912865,,,0,,,
stop_58_8204,,"Kawiory","",50.068801,19.91391,,,0,,,
stop_59_8301,,"Urzednicza","",50.07181,19.92005,,,0,,,
stop_59_8302,,"Urzednicza","",50.07195,19.91911,,,0,,,
stop_60_8401,,"Biprostal","",50.07291,19.91602,,,0,,,
stop_60_8402,,"Biprostal","",50.072977,19.915195,,,0,,,
stop_60_8403,,"Biprostal","",50.07351,19.91368,,,0,,,
stop_60_8404,,"Biprostal","",50.072412,19.91522,,,0,,,
stop_60_8405,,"Biprostal","",50.073446,19.915894,,,0,,,
stop_61_8501,,"Miasteczko Studenckie AGH","",50.0697,19.903701,,,0,,,
stop_61_8502,,"Miasteczko Studenckie AGH","",50.069923,19.905468,,,0,,,
stop_61_8503,,"Miasteczko Studenckie AGH","",50.069619,19.906581,,,0,,,
stop_61_8504,,"Miasteczko Studenckie AGH","",50.070321,19.904225,,,0,,,
stop_62_8702,,"Cichy Kacik","",50.061932,19.901975,,,0,,,
stop_62_8703,,"Cichy Kacik","",50.062842,19.902653,,,0,,,
stop_62_8704,,"Cichy Kacik","",50.063014,19.903671,,,0,,,
stop_63_8801,,"Uniwersytet Pedagogiczny","",50.07417,19.9108,,,0,,,
stop_63_8802,,"Uniwersytet Pedagogiczny","",50.07423,19.9099,,,0,,,
stop_64_8904,,"Bronowice","",50.0779,19.90072,,,0,,,
stop_64_8905,,"Bronowice","",50.0779,19.90072,,,0,,,
stop_65_9001,,"Mazowiecka","",50.077878,19.917788,,,0,,,
stop_65_9002,,"Mazowiecka","",50.078632,19.918148,,,0,,,
stop_66_9201,,"Opolska Estakada","",50.084822,19.953498,,,0,,,
stop_66_9202,,"Opolska Estakada","",50.086865,19.955584,,,0,,,
stop_66_9203,,"Opolska Estakada","",50.085721,19.95556,,,0,,,
stop_66_9204,,"Opolska Estakada","",50.086521,19.953765,,,0,,,
stop_68_9401,,"Lublanska","",50.084942,19.963582,,,0,,,
stop_68_9402,,"Lublanska","",50.085241,19.9619,,,0,,,
stop_69_9601,,"Majora","",50.088435,19.965406,,,0,,,
stop_69_9602,,"Majora","",50.088409,19.963521,,,0,,,
stop_70_9701,,"Powstancow","",50.092992,19.963764,,,0,,,
stop_70_9702,,"Powstancow","",50.093444,19.964263,,,0,,,
stop_71_9801,,"Kuznicy Kollatajowskiej","",50.098396,19.962468,,,0,,,
stop_71_9802,,"Kuznicy Kollatajowskiej","",50.096635,19.961792,,,0,,,
stop_71_9803,,"Kuznicy Kollatajowskiej","",50.097993,19.960888,,,0,,,
stop_72_10001,,"Pradnik Czerwony","",50.096738,19.974521,,,0,,,
stop_72_10002,,"Pradnik Czerwony","",50.096548,19.973833,,,0,,,
stop_72_10003,,"Pradnik Czerwony","",50.095904,19.974326,,,0,,,
stop_72_10091,,"Pradnik Czerwony","",50.095904,19.974326,,,0,,,
stop_73_10101,,"Strzelcow","",50.093301,19.975578,,,0,,,
stop_73_10102,,"Strzelcow","",50.092639,19.974904,,,0,,,
stop_73_10191,,"Strzelcow","",50.093282,19.975559,,,0,,,
stop_73_10192,,"Strzelcow","",50.092663,19.974912,,,0,,,
stop_74_10201,,"Olszecka","",50.088626,19.968462,,,0,,,
stop_74_10202,,"Olszecka","",50.088761,19.970874,,,0,,,
stop_75_10301,,"Olsza II","",50.084894,19.968893,,,0,,,
stop_75_10302,,"Olsza II","",50.085431,19.970348,,,0,,,
stop_76_10401,,"Miechowity","",50.083347,19.968909,,,0,,,
stop_76_10402,,"Miechowity","",50.083149,19.971163,,,0,,,
stop_76_10403,,"Miechowity","",50.083368,19.970528,,,0,,,
stop_79_10801,,"Os. Oswiecenia","",50.088564,19.989642,,,0,,,
stop_79_10802,,"Os. Oswiecenia","",50.089401,19.987416,,,0,,,
stop_79_10803,,"Os. Oswiecenia","",50.089542,19.988571,,,0,,,
stop_81_11001,,"Wislicka","",50.087609,20.002066,,,0,,,
stop_81_11002,,"Wislicka","",50.087772,20.000442,,,0,,,
stop_81_11003,,"Wislicka","",50.087152,20.001331,,,0,,,
stop_81_11004,,"Wislicka","",50.088247,20.001515,,,0,,,
stop_82_11101,,"Os. Dywizjonu 303","",50.084839,20.000601,,,0,,,
stop_82_11102,,"Os. Dywizjonu 303","",50.084271,19.999611,,,0,,,
stop_83_11203,,"Stella-Sawickiego","",50.07449,20.005459,,,0,,,
stop_83_11204,,"Stella-Sawickiego","",50.074106,20.005201,,,0,,,
stop_83_11205,,"Stella-Sawickiego","",50.076517,20.003523,,,0,,,
stop_83_11206,,"Stella-Sawickiego","",50.074859,20.003679,,,0,,,
stop_83_11207,,"Stella-Sawickiego","",50.073653,20.003401,,,0,,,
stop_84_11303,,"AWF","",50.073839,19.998277,,,0,,,
stop_84_11304,,"AWF","",50.074006,19.99753,,,0,,,
stop_85_11501,,"Ugorek","",50.077082,19.98418,,,0,,,
stop_85_11502,,"Ugorek","",50.077956,19.983435,,,0,,,
stop_86_11601,,"Spadochroniarzy","",50.079892,19.981472,,,0,,,
stop_86_11602,,"Spadochroniarzy","",50.080294,19.980883,,,0,,,
stop_87_11701,,"Akacjowa","",50.081525,19.976916,,,0,,,
stop_87_11702,,"Akacjowa","",50.081585,19.977553,,,0,,,
stop_88_11801,,"Rondo Mlynskie","",50.081531,19.972927,,,0,,,
stop_88_11802,,"Rondo Mlynskie","",50.080288,19.972834,,,0,,,
stop_88_11803,,"Rondo Mlynskie","",50.079975,19.974362,,,0,,,
stop_89_11901,,"Pilotow","",50.078843,19.971524,,,0,,,
stop_89_11902,,"Pilotow","",50.077893,19.970254,,,0,,,
stop_90_12001,,"lukasiewicza","",50.075296,19.965396,,,0,,,
stop_91_12101,,"Narzymskiego","",50.073745,19.966319,,,0,,,
stop_91_12102,,"Narzymskiego","",50.07365,19.966056,,,0,,,
stop_92_12201,,"Biskupa Prandoty","",50.079177,19.949926,,,0,,,
stop_92_12202,,"Biskupa Prandoty","",50.078014,19.948669,,,0,,,
stop_93_12301,,"Brogi","",50.079834,19.961065,,,0,,,
stop_93_12302,,"Brogi","",50.079687,19.959389,,,0,,,
stop_94_12403,,"Cmentarz Rakowicki","",50.073691,19.958901,,,0,,,
stop_94_12404,,"Cmentarz Rakowicki","",50.073684,19.958582,,,0,,,
stop_95_12501,,"Rondo Mogilskie","",50.065777,19.959682,,,0,,,
stop_95_12502,,"Rondo Mogilskie","",50.065699,19.959622,,,0,,,
stop_95_12503,,"Rondo Mogilskie","",50.064913,19.959279,,,0,,,
stop_95_12504,,"Rondo Mogilskie","",50.065026,19.959309,,,0,,,
stop_95_12506,,"Rondo Mogilskie","",50.067194,19.959679,,,0,,,
stop_95_12508,,"Rondo Mogilskie","",50.067071,19.957721,,,0,,,
stop_95_12509,,"Rondo Mogilskie","",50.064734,19.959111,,,0,,,
stop_95_12510,,"Rondo Mogilskie","",50.065644,19.957568,,,0,,,
stop_96_12601,,"Lubicz","",50.065186,19.952104,,,0,,,
stop_96_12602,,"Lubicz","",50.065084,19.951166,,,0,,,
stop_97_12703,,"Uniwersytet Ekonomiczny","",50.068358,19.95154,,,0,,,
stop_97_12704,,"Uniwersytet Ekonomiczny","",50.067808,19.953231,,,0,,,
stop_98_12903,,"Cystersow","",50.066457,19.97187,,,0,,,
stop_99_13003,,"Bialucha","",50.067388,19.977083,,,0,,,
stop_99_13004,,"Bialucha","",50.067732,19.97726,,,0,,,
stop_101_13201,,"Radzikowskiego","",50.083317,19.909111,,,0,,,
stop_103_13502,,"Bronowice Male","",50.081047,19.880481,,,0,,,
stop_103_13503,,"Bronowice Male","",50.082085,19.881682,,,0,,,
stop_103_13505,,"Bronowice Male","",50.082173,19.883632,,,0,,,
stop_103_13506,,"Bronowice Male","",50.081022,19.880564,,,0,,,
stop_103_13507,,"Bronowice Male","",50.08103,19.88064,,,0,,,
stop_103_13508,,"Bronowice Male","",50.08209,19.88303,,,0,,,
stop_105_13701,,"Zarzecze","",50.076622,19.88864,,,0,,,
stop_105_13702,,"Zarzecze","",50.077402,19.889286,,,0,,,
stop_106_13901,,"Tondosa (nz)","",50.060622,19.892997,,,0,,,
stop_106_13902,,"Tondosa (nz)","",50.06078,19.89148,,,0,,,
stop_107_14001,,"Lajkonika (nz)","",50.062106,19.888395,,,0,,,
stop_108_14101,,"Strzelnica","",50.063652,19.883935,,,0,,,
stop_108_14102,,"Strzelnica","",50.062863,19.886262,,,0,,,
stop_109_14201,,"Sielanka","",50.065192,19.878089,,,0,,,
stop_109_14202,,"Sielanka","",50.065279,19.877429,,,0,,,
stop_110_14301,,"Park Decjusza","",50.066999,19.86978,,,0,,,
stop_110_14302,,"Park Decjusza","",50.06707,19.869373,,,0,,,
stop_111_14401,,"Stara Wola","",50.061656,19.870877,,,0,,,
stop_111_14402,,"Stara Wola","",50.062134,19.871103,,,0,,,
stop_112_14501,,"Baba Jaga (nz)","",50.059198,19.862378,,,0,,,
stop_112_14502,,"Baba Jaga (nz)","",50.059121,19.862555,,,0,,,
stop_113_14601,,"ZOO","",50.055086,19.855394,,,0,,,
stop_114_14701,,"Kasztanowa","",50.065227,19.865359,,,0,,,
stop_114_14702,,"Kasztanowa","",50.065057,19.866189,,,0,,,
stop_115_14801,,"Kopalina (nz)","",50.06579,19.861888,,,0,,,
stop_115_14802,,"Kopalina (nz)","",50.065949,19.860744,,,0,,,
stop_116_14901,,"Zielony Dol","",50.066731,19.856133,,,0,,,
stop_116_14902,,"Zielony Dol","",50.066774,19.85574,,,0,,,
stop_118_15101,,"Chelm","",50.067818,19.846132,,,0,,,
stop_118_15102,,"Chelm","",50.067881,19.847318,,,0,,,
stop_118_15103,,"Chelm","",50.067556,19.846639,,,0,,,
stop_119_15201,,"Chelmska (nz)","",50.063886,19.84119,,,0,,,
stop_119_15202,,"Chelmska (nz)","",50.063915,19.841118,,,0,,,
stop_120_15301,,"Rzepichy (nz)","",50.062377,19.835546,,,0,,,
stop_120_15302,,"Rzepichy (nz)","",50.06229,19.835686,,,0,,,
stop_121_15401,,"Raczkiewicza (nz)","",50.068856,19.837176,,,0,,,
stop_121_15402,,"Raczkiewicza (nz)","",50.068795,19.837624,,,0,,,
stop_122_15501,,"Zakamycze","",50.058333,19.829139,,,0,,,
stop_122_15591,,"Zakamycze","",50.058333,19.829139,,,0,,,
stop_123_15601,,"Kosmowskiej (nz)","",50.061222,19.831001,,,0,,,
stop_123_15602,,"Kosmowskiej (nz)","",50.061417,19.831556,,,0,,,
stop_124_15701,,"Lesmiana","",50.068216,19.832941,,,0,,,
stop_124_15702,,"Lesmiana","",50.068206,19.832477,,,0,,,
stop_125_15801,,"Olszanica Kapliczka (nz)","",50.068185,19.828562,,,0,,,
stop_125_15802,,"Olszanica Kapliczka (nz)","",50.068112,19.828303,,,0,,,
stop_126_16101,,"Olszanica Bory","",50.062128,19.805012,,,0,,,
stop_126_16102,,"Olszanica Bory","",50.061829,19.805937,,,0,,,
stop_127_16501,,"Wegrzce Centrum","",50.1201,19.9742,,,0,,,
stop_127_16502,,"Wegrzce Centrum","",50.120134,19.974252,,,0,,,
stop_127_16592,,"Wegrzce Centrum","",50.119979,19.974642,,,0,,,
stop_132_17701,,"Zielonki Rozjazd","",50.129435,19.917047,,,0,,,
stop_132_17702,,"Zielonki Rozjazd","",50.129332,19.917032,,,0,,,
stop_133_17801,,"Trojanowice Petla","",50.140967,19.910826,,,0,,,
stop_133_17891,,"Trojanowice Petla","",50.1411,19.9108,,,0,,,
stop_134_18001,,"Zielonki Transformator","",50.123877,19.920416,,,0,,,
stop_134_18002,,"Zielonki Transformator","",50.123824,19.920264,,,0,,,
stop_135_18101,,"Zielonki UG","",50.118479,19.921324,,,0,,,
stop_135_18102,,"Zielonki UG","",50.118317,19.921112,,,0,,,
stop_135_18103,,"Zielonki UG","",50.118125,19.924131,,,0,,,
stop_135_18104,,"Zielonki UG","",50.117995,19.922188,,,0,,,
stop_136_18201,,"Zielonki Skrzyzowanie","",50.108355,19.924217,,,0,,,
stop_136_18202,,"Zielonki Skrzyzowanie","",50.107622,19.924358,,,0,,,
stop_137_18301,,"Trojanowice Strugi (nz)","",50.1346,19.9055,,,0,,,
stop_137_18302,,"Trojanowice Strugi (nz)","",50.1346,19.9055,,,0,,,
stop_138_18401,,"Trojanowice","",50.13959,19.89875,,,0,,,
stop_138_18402,,"Trojanowice","",50.13909,19.89924,,,0,,,
stop_139_18501,,"Januszowice","",50.14938,19.8932,,,0,,,
stop_139_18502,,"Januszowice","",50.14967,19.89285,,,0,,,
stop_142_19001,,"Przybyslawice I (nz)","",50.1635,19.8991,,,0,,,
stop_142_19002,,"Przybyslawice I (nz)","",50.1635,19.8991,,,0,,,
stop_143_19101,,"Przybyslawice II","",50.1572,19.8952,,,0,,,
stop_143_19102,,"Przybyslawice II","",50.1572,19.8952,,,0,,,
stop_144_19201,,"Droga do Rzaski (nz)","",50.102728,19.861479,,,0,,,
stop_144_19202,,"Droga do Rzaski (nz)","",50.102324,19.862122,,,0,,,
stop_144_19203,,"Droga do Rzaski (nz)","",50.101126,19.860715,,,0,,,
stop_145_19301,,"Rzaska Jednostka Wojskowa (nz)","",50.099639,19.855577,,,0,,,
stop_145_19302,,"Rzaska Jednostka Wojskowa (nz)","",50.099785,19.856451,,,0,,,
stop_146_19401,,"Rzaska UR (nz)","",50.096813,19.845529,,,0,,,
stop_146_19402,,"Rzaska UR (nz)","",50.096997,19.846009,,,0,,,
stop_148_19601,,"Rzaska Autostrada (nz)","",50.105535,19.835831,,,0,,,
stop_149_19701,,"Modlniczka Mala","",50.108369,19.835099,,,0,,,
stop_149_19702,,"Modlniczka Mala","",50.107806,19.837963,,,0,,,
stop_149_19703,,"Modlniczka Mala","",50.107272,19.836738,,,0,,,
stop_150_19801,,"Zabierzow Dzialki (nz)","",50.109098,19.825674,,,0,,,
stop_150_19802,,"Zabierzow Dzialki (nz)","",50.109133,19.826468,,,0,,,
stop_151_19901,,"Zabierzow","",50.107534,19.816498,,,0,,,
stop_151_19902,,"Zabierzow","",50.108129,19.816702,,,0,,,
stop_152_20001,,"Zabierzow Sklep","",50.112206,19.81017,,,0,,,
stop_152_20002,,"Zabierzow Sklep","",50.10975,19.815568,,,0,,,
stop_153_20101,,"Zabierzow Piekarnia","",50.112915,19.800984,,,0,,,
stop_153_20102,,"Zabierzow Piekarnia","",50.112763,19.804621,,,0,,,
stop_154_20201,,"Zabierzow I","",50.115579,19.792535,,,0,,,
stop_154_20202,,"Zabierzow I","",50.115884,19.790894,,,0,,,
stop_155_20301,,"Zabierzow Piaski (nz)","",50.117032,19.782734,,,0,,,
stop_155_20302,,"Zabierzow Piaski (nz)","",50.116956,19.784447,,,0,,,
stop_156_20401,,"Zabierzow PKP","",50.117985,19.800831,,,0,,,
stop_156_20402,,"Zabierzow PKP","",50.117989,19.800767,,,0,,,
stop_158_20901,,"Zelkow Wola (nz)","",50.154269,19.799774,,,0,,,
stop_158_20902,,"Zelkow Wola (nz)","",50.15392,19.79952,,,0,,,
stop_159_21001,,"Zelkow Staw","",50.159619,19.796071,,,0,,,
stop_159_21002,,"Zelkow Staw","",50.159612,19.795978,,,0,,,
stop_161_21301,,"Zabierzow Osrodek Zdrowia","",50.117251,19.774781,,,0,,,
stop_161_21302,,"Zabierzow Osrodek Zdrowia","",50.117009,19.778126,,,0,,,
stop_162_21401,,"Kochanow I (nz)","",50.116125,19.761469,,,0,,,
stop_162_21402,,"Kochanow I (nz)","",50.11626,19.763763,,,0,,,
stop_163_21501,,"Kochanow","",50.114819,19.747394,,,0,,,
stop_163_21502,,"Kochanow","",50.114903,19.748624,,,0,,,
stop_164_21601,,"Droga do Niegoszowic (nz)","",50.113054,19.734243,,,0,,,
stop_164_21602,,"Droga do Niegoszowic (nz)","",50.112956,19.73531,,,0,,,
stop_165_21701,,"Rudawa (nz)","",50.113861,19.709171,,,0,,,
stop_165_21702,,"Rudawa (nz)","",50.113522,19.713305,,,0,,,
stop_166_21801,,"Mlynka I (nz)","",50.113707,19.696862,,,0,,,
stop_166_21802,,"Mlynka I (nz)","",50.113939,19.69749,,,0,,,
stop_167_21901,,"Skala Kmity (nz)","",50.098194,19.805333,,,0,,,
stop_167_21902,,"Skala Kmity (nz)","",50.097266,19.804562,,,0,,,
stop_168_22001,,"Szczyglice","",50.093327,19.804643,,,0,,,
stop_168_22002,,"Szczyglice","",50.09285,19.803896,,,0,,,
stop_168_22003,,"Szczyglice","",50.094048,19.803886,,,0,,,
stop_169_22101,,"Balice Autostrada (nz)","",50.084927,19.804163,,,0,,,
stop_169_22102,,"Balice Autostrada (nz)","",50.084283,19.807201,,,0,,,
stop_169_22103,,"Balice Autostrada (nz)","",50.08577,19.81016,,,0,,,
stop_169_22104,,"Balice Autostrada (nz)","",50.086475,19.809125,,,0,,,
stop_169_22106,,"Balice Autostrada (nz)","",50.085288,19.808449,,,0,,,
stop_170_22201,,"Balice Szkola","",50.084852,19.793837,,,0,,,
stop_170_22202,,"Balice Szkola","",50.083701,19.790318,,,0,,,
stop_172_22401,,"Szczyglice Most (nz)","",50.087688,19.817914,,,0,,,
stop_172_22402,,"Szczyglice Most (nz)","",50.087668,19.817939,,,0,,,
stop_173_22601,,"Balice I (nz)","",50.076617,19.808073,,,0,,,
stop_174_22801,,"Chrosna Studnia (nz)","",50.081369,19.71624,,,0,,,
stop_174_22802,,"Chrosna Studnia (nz)","",50.081339,19.71602,,,0,,,
stop_175_22901,,"Chrosna Sklep (nz)","",50.079659,19.721052,,,0,,,
stop_175_22902,,"Chrosna Sklep (nz)","",50.079614,19.721196,,,0,,,
stop_176_23001,,"Chrosna Kapliczka (nz)","",50.079592,19.729409,,,0,,,
stop_176_23002,,"Chrosna Kapliczka (nz)","",50.079671,19.730272,,,0,,,
stop_177_23101,,"Morawica Mostek (nz)","",50.082753,19.738881,,,0,,,
stop_177_23102,,"Morawica Mostek (nz)","",50.082744,19.738882,,,0,,,
stop_178_23201,,"Morawica Krzyzowka","",50.080902,19.749416,,,0,,,
stop_178_23202,,"Morawica Krzyzowka","",50.080615,19.750087,,,0,,,
stop_178_23203,,"Morawica Krzyzowka","",50.080511,19.749649,,,0,,,
stop_182_23601,,"Aleksandrowice Osiedle (nz)","",50.081693,19.769276,,,0,,,
stop_182_23602,,"Aleksandrowice Osiedle (nz)","",50.081603,19.769187,,,0,,,
stop_183_23801,,"Brzoskwinia Koziary (nz)","",50.090637,19.734864,,,0,,,
stop_183_23802,,"Brzoskwinia Koziary (nz)","",50.090561,19.735204,,,0,,,
stop_184_23901,,"Brzoskwinia Sklep","",50.095668,19.718599,,,0,,,
stop_184_23902,,"Brzoskwinia Sklep","",50.095484,19.718359,,,0,,,
stop_185_24001,,"Brzoskwinia Kamyk (nz)","",50.093262,19.710067,,,0,,,
stop_185_24002,,"Brzoskwinia Kamyk (nz)","",50.093253,19.710129,,,0,,,
stop_187_24201,,"Kopiec Kosciuszki","",50.055319,19.892716,,,0,,,
